TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-14 22:38:17.100000,-78.791130,42.932610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-109.10,-10.26,-81.15,,-0.54,7.87,11.52,8.63,8.50,2,0.00,100.00,0.00,0.00,TM4,7,,10.96,11.47,8.20,64QAM,64QAM,QPSK,26.83,8.20,,,,,1.75,15.79,,,,,119.47,8.29,,,7.02,15.79,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-92.93,-10.94,-64.94,14.31,11.75,0.00,1,100.00,0.00,0.00,0.00,TM4,6,,21.52,256QAM,46.82,,,,18.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:17.200000,-78.791100,42.932613,,,,,,,,,,,4,57.000,303.000,27.000,9,21.000,312.000,25.000,26,74.000,64.000,19.000,27,15.000,163.000,8.000,,,,,,314,Band 2,800,18800,10,10,-107.89,-10.85,-79.65,14.64,,8.03,12.22,9.00,7.14,2,0.00,100.00,0.00,0.00,TM4,7,,12.88,9.41,14.41,64QAM,16QAM,16QAM,29.24,3.50,,,,,18.75,2.63,,,,,123.16,3.59,,,11.67,2.63,,,,,16.476,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-93.59,-11.41,-65.14,12.70,8.25,5.00,2,25.00,75.00,0.00,0.00,TM4,6,,18.18,256QAM,46.17,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:17.300000,-78.791069,42.932613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-109.69,-10.63,-80.96,15.00,-0.86,8.31,12.36,9.00,7.14,2,0.00,100.00,0.00,0.00,TM4,7,,11.86,6.65,10.88,64QAM,16QAM,QPSK,34.49,5.69,,,,,7.77,11.11,,,,,114.01,5.78,,,7.66,11.11,,,,,,0.217,,0.206,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-94.65,-10.84,-65.85,13.26,7.25,6.50,2,0.00,100.00,0.00,0.00,TM4,6,,12.89,64QAM,38.07,,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:17.400000,-78.791039,42.932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-110.59,-11.21,-82.11,,-0.84,9.46,12.04,8.78,8.11,2,0.00,100.00,0.00,0.00,TM4,7,,10.00,7.56,12.00,64QAM,16QAM,QPSK,28.44,7.22,,,,,0.00,0.00,,,,,104.28,7.29,,,15.44,0.00,,,,,16.951,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-96.87,-10.29,-68.24,12.95,7.00,6.33,2,0.00,100.00,0.00,0.00,TM4,6,,12.20,64QAM,29.79,,,,22.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.058,0.209,1003626,13091,
2022-08-14 22:38:17.500000,-78.791008,42.932621,-78.791010,42.932620,23:38:18,90,90,90.00,24.68,1,2,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-108.18,-11.51,-78.92,16.62,-1.78,8.98,11.39,8.25,8.25,2,0.00,100.00,0.00,0.00,TM4,7,,12.15,12.41,16.47,64QAM,64QAM,16QAM,38.82,2.66,,,,,7.14,6.90,,,,,109.72,2.65,,,11.38,6.90,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-100.28,-13.07,-69.90,13.34,6.75,5.75,2,0.00,100.00,0.00,0.00,TM4,6,,10.72,64QAM,25.78,,,,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.044
2022-08-14 22:38:17.600000,-78.790977,42.932625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-106.57,-10.94,-78.60,15.44,,9.42,11.41,8.00,8.67,2,0.00,100.00,0.00,0.00,TM4,2,,12.00,12.18,13.45,64QAM,64QAM,16QAM,35.50,4.08,,,,,5.41,12.50,,,,,95.68,3.98,,,2.76,12.50,,,,,15.763,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-99.30,-11.13,-70.64,13.75,6.75,7.00,2,0.00,100.00,0.00,0.00,TM4,1,,9.00,16QAM,17.85,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:17.700000,-78.790947,42.932629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-107.30,-11.11,-78.56,,-0.08,9.67,11.97,8.67,7.44,2,0.00,100.00,0.00,0.00,TM4,10,,12.60,12.22,11.40,64QAM,64QAM,QPSK,30.90,6.31,,,,,5.26,13.51,,,,,96.06,6.27,,,10.92,13.51,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-100.54,-10.46,-72.28,11.22,6.50,6.50,2,0.00,100.00,0.00,0.00,TM4,1,,9.48,16QAM,15.61,,,,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:17.800000,-78.790916,42.932629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-108.99,-11.09,-80.59,16.24,0.94,11.82,10.31,7.88,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,12.88,9.23,6.83,64QAM,16QAM,QPSK,41.12,7.32,,,,,10.64,0.00,,,,,114.63,7.26,,,8.94,0.00,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-102.38,-11.41,-71.62,10.55,6.25,6.75,2,0.00,100.00,0.00,0.00,TM4,6,,7.22,16QAM,21.24,,,,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:17.900000,-78.790886,42.932632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-108.51,-12.10,-79.06,18.46,2.04,10.98,11.99,7.56,7.89,2,0.00,100.00,0.00,0.00,TM4,2,,10.63,10.16,12.33,64QAM,16QAM,QPSK,35.05,5.38,,,,,0.00,7.69,,,,,100.05,5.03,,,12.31,7.69,,,,,17.384,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-101.05,-12.50,-70.72,10.20,5.50,6.50,2,0.00,100.00,0.00,0.00,TM4,1,,7.62,16QAM,21.11,,,,16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.642,0.233,1102597,14552,
2022-08-14 22:38:18.000000,-78.790863,42.932636,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,314,Band 2,800,18800,10,10,-107.65,-10.37,-79.76,17.40,-0.66,10.48,12.39,8.00,9.00,2,0.00,100.00,0.00,0.00,TM4,2,4x4,11.89,14.29,12.27,64QAM,64QAM,QPSK,36.86,5.13,11.25,10.72,10.37,2.08,20.00,12.50,8.930,0.368,8.101,0.344,105.23,5.01,36.61,2.08,13.25,12.50,25.815,0.368,22.978,0.344,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,100.00,314,Band 13,5230,23230,10,10,-95.29,-9.47,-68.19,11.29,8.80,2.60,2,40.00,60.00,0.00,0.00,TM4,9,4x2,11.02,64QAM,17.69,11.00,10.95,5.42,0.00,5.169,4.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.619
2022-08-14 22:38:18.100000,-78.790833,42.932640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-107.88,-11.67,-78.96,,,11.25,13.35,8.00,8.00,2,0.00,100.00,0.00,0.00,TM4,2,,10.80,12.30,9.61,16QAM,64QAM,QPSK,31.45,8.24,,,,,10.00,7.14,,,,,98.27,8.16,,,5.31,7.14,,,,,15.906,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-96.59,-11.61,-67.48,10.96,9.33,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,15.13,64QAM,22.31,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:18.200000,-78.790802,42.932644,,,,,,,,,,,4,57.000,303.000,28.000,9,21.000,312.000,24.000,26,74.000,64.000,19.000,27,15.000,163.000,12.000,,,,,,314,Band 2,800,18800,10,10,-106.85,-11.56,-77.83,18.20,-0.20,10.96,12.78,8.29,8.43,2,0.00,87.50,12.50,0.00,TM4,2,,12.52,12.93,10.61,64QAM,64QAM,QPSK,45.20,8.18,,,,,1.69,11.43,,,,,124.47,6.71,,,3.06,11.43,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-99.01,-12.41,-68.23,12.42,8.00,4.25,2,25.00,75.00,0.00,0.00,TM4,12,,10.88,64QAM,29.50,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:18.300000,-78.790771,42.932644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-103.95,-10.62,-74.97,18.18,-1.16,10.07,13.58,7.40,6.80,3,0.00,22.22,77.78,0.00,TM4,10,,13.56,11.19,13.21,64QAM,16QAM,16QAM,44.17,4.21,,,,,5.88,3.13,,,,,116.95,4.24,,,11.65,3.13,,,,,,,,0.252,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-97.93,-11.22,-68.46,13.54,9.80,1.40,1,80.00,20.00,0.00,0.00,TM4,12,,17.63,64QAM,25.44,,,,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:18.400000,-78.790741,42.932648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-99.31,-11.19,-70.12,,0.10,8.82,13.01,7.00,7.00,3,0.00,0.00,100.00,0.00,TM4,12,,11.55,9.94,14.40,64QAM,64QAM,QPSK,43.76,4.35,,,,,8.57,0.00,,,,,111.64,4.56,,,12.82,0.00,,,,,24.768,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-98.53,-10.90,-70.30,11.40,6.33,3.67,2,33.33,66.67,0.00,0.00,TM4,8,,11.23,16QAM,19.88,,,,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.609,0.257,1225550,16063,
2022-08-14 22:38:18.500000,-78.790710,42.932652,-78.790710,42.932650,23:38:19,87,90,90.00,24.68,1,2,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-99.11,-11.62,-70.19,17.40,-0.50,9.93,11.77,7.22,7.00,3,0.00,10.00,90.00,0.00,TM4,12,,10.87,10.69,10.27,64QAM,64QAM,QPSK,35.51,6.44,,,,,11.11,3.03,,,,,105.85,6.47,,,11.85,3.03,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-102.22,-12.53,-72.26,9.62,6.25,4.25,2,25.00,75.00,0.00,0.00,TM4,13,,10.37,16QAM,24.57,,,,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.153
2022-08-14 22:38:18.600000,-78.790680,42.932655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-100.76,-10.83,-71.34,18.44,1.52,10.68,12.11,6.29,6.00,3,0.00,0.00,100.00,0.00,TM4,12,,10.00,8.26,12.38,64QAM,16QAM,16QAM,38.33,5.38,,,,,18.37,5.88,,,,,114.50,5.32,,,21.77,5.88,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-100.19,-14.15,-68.69,10.30,9.50,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,10.52,64QAM,28.53,,,,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:18.700000,-78.790649,42.932655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-99.66,-10.21,-71.29,,,9.84,12.27,7.88,8.50,2,0.00,100.00,0.00,0.00,TM4,2,,9.31,10.97,13.50,16QAM,64QAM,16QAM,32.03,5.25,,,,,3.28,3.57,,,,,106.69,5.11,,,2.30,3.57,,,,,21.670,0.259,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-95.78,-12.71,-66.06,11.13,5.25,5.50,2,0.00,100.00,0.00,0.00,TM4,1,,7.70,16QAM,25.54,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:18.800000,-78.790619,42.932659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-101.70,-11.30,-72.13,17.02,-0.24,8.22,12.86,8.14,9.00,2,0.00,100.00,0.00,0.00,TM4,2,,11.32,14.13,14.46,64QAM,64QAM,16QAM,43.74,3.85,,,,,8.47,5.56,,,,,104.21,3.77,,,3.49,5.56,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-95.86,-9.56,-69.20,12.21,8.00,2.00,2,50.00,50.00,0.00,0.00,TM4,0,,11.72,64QAM,35.97,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:18.900000,-78.790588,42.932663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-102.27,-10.76,-73.17,,-2.12,7.88,13.22,9.00,9.00,2,0.00,100.00,0.00,0.00,TM4,2,,13.27,13.95,11.82,64QAM,64QAM,QPSK,39.23,6.43,,,,,6.98,0.00,,,,,115.79,6.43,,,9.22,0.00,,,,,21.707,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-97.92,-11.60,-68.35,11.63,5.40,6.60,2,0.00,100.00,0.00,0.00,TM4,8,,7.20,16QAM,28.37,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.006,0.249,1375372,15564,
2022-08-14 22:38:19.000000,-78.790558,42.932663,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(5CA),,,,LTE Qualcomm,314,Band 2,800,18800,10,10,-103.23,-11.06,-73.87,16.00,-2.36,8.27,12.32,7.33,6.78,3,0.00,25.00,75.00,0.00,TM4,10,4x4,12.27,10.84,14.13,64QAM,64QAM,16QAM,39.09,5.71,8.67,8.29,8.21,2.23,9.52,7.69,6.648,0.390,6.024,0.369,100.10,5.74,77.23,2.23,13.79,7.69,24.338,0.390,22.219,0.369,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,100.00,314,Band 13,5230,23230,10,10,-98.63,-11.34,-69.41,13.11,5.33,7.00,2,0.00,100.00,0.00,0.00,TM4,5,4x2,6.40,16QAM,19.82,9.95,9.37,8.76,18.07,5.503,4.958,,,,,,,,,,,,,,,,,,,,4x4,,,,,,26.22,25.53,3.98,,2.587,2.395,,,,,20.493
2022-08-14 22:38:19.100000,-78.790520,42.932667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-102.77,-11.51,-74.23,15.68,,6.07,13.47,8.86,8.43,3,0.00,42.86,57.14,0.00,TM4,10,,12.53,11.11,9.60,64QAM,16QAM,QPSK,37.35,5.23,,,,,14.81,0.00,,,,,98.51,5.12,,,9.89,0.00,,,,,,,,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-100.18,-12.49,-69.77,11.47,6.00,5.67,2,0.00,100.00,0.00,0.00,TM4,11,,6.89,16QAM,27.86,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:38:19.200000,-78.790489,42.932671,,,,,,,,,,,4,57.000,303.000,28.000,9,21.000,312.000,24.000,26,74.000,64.000,19.000,27,15.000,163.000,12.000,,,,,,314,Band 2,800,18800,10,10,-103.81,-12.02,-73.86,,-2.34,9.34,13.00,8.10,7.80,3,0.00,27.27,72.73,0.00,TM4,10,,10.57,8.58,7.36,64QAM,16QAM,QPSK,34.64,11.63,,,,,10.64,0.00,,,,,126.59,11.63,,,11.11,0.00,,,,,,,0.000,,17922,3CA,NonCA,Band 2+Band 13+Band 66,,314,Band 13,5230,23230,10,10,-98.81,-11.73,-69.17,11.18,6.50,5.25,2,25.00,75.00,0.00,0.00,TM4,11,,10.50,16QAM,30.07,,,,9.72,,,,,,,,,,,,,2.00,0.00,1,100.00,0.00,0.00,0.00,TM4,12,,,,,,,,,,,,,,,,,
2022-08-14 22:38:19.300000,-78.790459,42.932674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-101.29,-10.39,-73.41,17.16,-0.78,8.74,14.23,8.20,7.80,3,0.00,40.00,60.00,0.00,TM4,3,,11.67,11.46,10.67,64QAM,64QAM,QPSK,37.43,8.18,,,,,20.00,16.67,,,,,233.27,8.21,,,8.41,16.67,,,,,,,,,17922,5CA,NonCA,Band 2+Band 13+Band 48+Band 48+Band 66,,314,Band 13,5230,23230,10,10,-98.64,-12.04,-68.32,10.55,5.00,6.33,2,0.00,100.00,0.00,0.00,TM4,7,,5.87,16QAM,23.18,,,,12.50,,,314,Band 48,55940,,20,,-133.98,-21.75,-90.22,-5.02,2.50,0.00,1,100.00,0.00,0.00,0.00,TM4,14,,0.00,,QPSK,,88.57,,,,0.00,,,,,,,
2022-08-14 22:38:19.400000,-78.790428,42.932674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-101.58,-11.39,-72.14,16.46,-2.64,8.08,13.80,7.00,7.00,3,0.00,0.00,100.00,0.00,TM4,3,,5.33,5.43,,16QAM,16QAM,,35.14,,,,,,7.69,,,,,,251.18,,,,10.40,,,,,,,,,0.271,17922,5CA,,Band 2+Band 13+Band 48+Band 48+Band 66,,314,Band 13,5230,23230,10,10,-97.72,-12.44,-66.96,11.62,5.50,7.00,2,0.00,100.00,0.00,0.00,TM4,8,,5.87,16QAM,17.84,,,,21.28,,,314,Band 48,55940,,20,,-128.51,-18.57,-89.64,-3.06,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,14,,1.39,,QPSK,,97.21,,,,0.00,,,21.247,0.345,1327934,21570,
2022-08-14 22:38:19.500000,-78.790398,42.932678,-78.790400,42.932680,23:38:20,84,91,91.00,25.49,1,2,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-99.23,-9.95,-71.12,,,8.16,15.45,7.40,7.00,3,0.00,0.00,100.00,0.00,TM4,10,,6.16,5.16,14.50,16QAM,16QAM,QPSK,33.69,6.67,,,,,2.00,3.45,,,,,244.96,6.68,,,0.90,3.45,,,,,,,,,17922,5CA,NonCA,Band 2+Band 13+Band 48+Band 48+Band 66,,314,Band 13,5230,23230,10,10,-98.55,-12.33,-68.14,11.80,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,8,,6.80,16QAM,34.46,,,,0.00,,,314,Band 48,55940,,20,,-127.82,-17.71,-89.24,-0.90,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,2.80,,QPSK,,97.36,,,,0.00,,,,,,,23.392
2022-08-14 22:38:19.600000,-78.790367,42.932682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,Band 2,800,18800,10,10,-98.66,-9.76,-70.74,,,7.28,14.90,6.50,7.00,3,0.00,0.00,100.00,0.00,TM4,12,,6.76,7.18,10.00,16QAM,16QAM,QPSK,32.53,7.38,,,,,0.00,5.56,,,,,278.64,7.38,,,1.83,5.56,,,,,,,,,17922,5CA,NonCA,Band 2+Band 13+Band 48+Band 48+Band 66,,314,Band 13,5230,23230,10,10,-98.40,-11.51,-68.30,13.08,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,8,,8.04,16QAM,22.58,,,,0.00,,,314,Band 48,55940,,20,,-128.34,-18.01,-89.67,-2.52,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,4.07,,QPSK,,99.22,,,,0.00,,,,,,,
