1660245164042
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=53 ttl=41 time=113 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=41 time=113 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=41 time=72.0 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=41 time=71.2 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=41 time=71.3 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=41 time=149 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=41 time=68.8 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=41 time=108 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=41 time=108 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=41 time=147 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=41 time=108 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=41 time=67.8 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=41 time=106 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=41 time=146 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=41 time=74.0 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=41 time=64.6 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=41 time=64.2 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=41 time=143 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=41 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=41 time=108 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=41 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=41 time=142 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=41 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=41 time=146 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=41 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=41 time=140 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=41 time=59.4 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=41 time=59.0 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=41 time=58.5 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=41 time=109 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=41 time=96.4 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=41 time=95.7 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=41 time=95.2 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=41 time=95.3 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=41 time=58.6 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=41 time=54.3 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=41 time=93.2 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=41 time=132 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=41 time=53.0 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=41 time=132 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=41 time=52.3 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=41 time=90.5 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=41 time=90.3 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=41 time=55.2 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=41 time=89.6 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=41 time=98.1 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=41 time=93.8 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=41 time=128 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19864ms
rtt min/avg/max/mdev = 43.362/98.873/191.266/29.522 ms
