,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
10,7005,40983,2022-08-11 03:47:49.000,41.050861,-105.46788,10.352,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.142,0.176,,,,,,,,,19.89,-98.3,11250.0,10.0,24.35,15.91,-98.3
11,7006,40988,2022-08-11 03:47:49.500,41.050735,-105.467766,7.968,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,18.31,-99.36,8914.0,10.0,23.22,7.61,-99.36
12,7007,40993,2022-08-11 03:47:50.000,41.05061,-105.467651,10.077,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.664,0.191,,,,,,,,,19.22,-96.78,10078.0,10.0,23.83,11.96,-96.78
13,7008,40998,2022-08-11 03:47:50.500,41.050484,-105.467529,10.099,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.0,-97.02,9784.0,10.0,24.11,8.11,-97.02
14,7009,41003,2022-08-11 03:47:51.000,41.050362,-105.467407,9.049,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.221,0.178,,,,,,,,,19.45,-97.65,9312.0,10.0,24.1,6.52,-97.65
15,7010,41009,2022-08-11 03:47:51.500,41.050236,-105.467285,10.26,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.2,-98.05,10431.0,10.0,24.33,11.3,-98.05
16,7011,41014,2022-08-11 03:47:52.000,41.05011,-105.467171,10.053,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.275,0.174,,,,,,,,,19.5,-98.41,8781.0,10.0,24.71,7.96,-98.41
17,7012,41019,2022-08-11 03:47:52.500,41.04998,-105.467041,10.327,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,18.23,-98.98,9940.0,10.0,23.95,11.96,-98.98
18,7013,41024,2022-08-11 03:47:53.000,41.04985,-105.466919,9.948,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,8.25,0.164,,,,,,,,,19.08,-98.61,9345.0,10.0,24.86,11.96,-98.61
19,7014,41029,2022-08-11 03:47:53.500,41.049728,-105.466797,8.468,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,,-100.18,7829.0,10.0,20.78,5.0,-100.18
20,7015,41034,2022-08-11 03:47:54.000,41.04961,-105.466682,7.313,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,8.736,0.18,,,,,,,,,20.08,-99.81,6127.0,10.0,24.21,6.52,-99.81
21,7016,41039,2022-08-11 03:47:54.500,41.049484,-105.46656,9.716,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,20.4,-99.06,9034.0,10.0,24.18,7.97,-99.06
22,7017,41044,2022-08-11 03:47:55.000,41.049358,-105.466438,7.463,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.098,0.179,,,,,,,,,19.67,-100.41,7572.0,10.0,25.05,13.19,-100.41
23,7018,41049,2022-08-11 03:47:55.500,41.049229,-105.466309,9.891,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.43,-100.15,10163.0,10.0,24.52,6.52,-100.15
24,7019,41054,2022-08-11 03:47:56.000,41.049099,-105.466187,10.035,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.065,0.167,,,,,,,,,20.0,-100.63,9084.0,10.0,24.18,6.09,-100.63
25,7020,41060,2022-08-11 03:47:56.500,41.048973,-105.466072,10.074,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,18.77,-99.67,9614.0,10.0,24.36,15.32,-99.67
26,7021,41065,2022-08-11 03:47:57.000,41.048851,-105.465958,9.391,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.307,0.191,,,,,,,,,18.45,-99.6,8467.0,10.0,23.62,13.04,-99.6
27,7022,41070,2022-08-11 03:47:57.500,41.048729,-105.465836,10.604,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,18.08,-101.12,10312.0,10.0,24.37,11.96,-101.12
28,7023,41075,2022-08-11 03:47:58.000,41.048611,-105.465721,10.421,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.84,0.185,,,,,,,,,16.75,-101.13,11737.0,10.0,24.13,11.24,-101.13
29,7024,41080,2022-08-11 03:47:58.500,41.048485,-105.465599,9.929,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,16.08,-102.44,11350.0,10.0,23.05,10.87,-102.44
30,7025,41085,2022-08-11 03:47:59.000,41.048359,-105.465477,9.335,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,8.97,0.198,,,,,,,,,17.82,-101.26,9134.0,10.0,25.23,11.59,-101.26
31,7026,41090,2022-08-11 03:47:59.500,41.048233,-105.465363,8.743,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,16.75,-102.4,7506.0,10.0,23.19,13.39,-102.4
32,7027,41095,2022-08-11 03:48:00.000,41.048111,-105.46524,9.304,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.337,0.192,,,,,,,,,16.93,-101.85,14484.0,10.0,24.14,17.39,-101.85
33,7028,41100,2022-08-11 03:48:00.500,41.047985,-105.465118,9.733,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,18.0,-101.91,8222.0,10.0,23.81,8.7,-101.91
34,7029,41105,2022-08-11 03:48:01.000,41.047859,-105.464996,10.763,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.35,0.192,,,,,,,,,17.0,-101.57,10930.0,10.0,23.8,9.82,-101.57
35,7030,41111,2022-08-11 03:48:01.500,41.047737,-105.464882,9.158,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,17.91,-101.23,10188.0,10.0,22.81,3.26,-101.23
36,7031,41116,2022-08-11 03:48:02.000,41.047619,-105.464767,9.324,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.635,0.211,,,,,,,,,17.5,-101.26,10390.0,10.0,21.68,11.59,-101.26
37,7032,41121,2022-08-11 03:48:02.500,41.047493,-105.464645,9.179,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,17.93,-100.15,13138.0,10.0,22.87,3.37,-100.15
38,7033,41126,2022-08-11 03:48:03.000,41.047371,-105.464531,9.917,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.585,0.2,,,,,,,,,17.77,-100.35,11731.0,10.0,24.1,6.52,-100.35
39,7034,41131,2022-08-11 03:48:03.500,41.047245,-105.464409,10.035,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.42,-100.99,11616.0,10.0,24.44,8.7,-100.99
40,7035,41136,2022-08-11 03:48:04.000,41.047119,-105.464287,8.573,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.479,0.193,,,,,,,,,20.0,-99.58,7708.0,10.0,24.56,10.14,-99.58
41,7036,41141,2022-08-11 03:48:04.500,41.046997,-105.464172,8.499,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,20.86,-97.51,6165.0,10.0,24.94,10.87,-97.51
42,7037,41146,2022-08-11 03:48:05.000,41.046871,-105.46405,10.518,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,8.848,0.199,,,,,,,,,19.0,-101.15,12577.0,10.0,,,-101.15
43,7038,41151,2022-08-11 03:48:05.500,41.046753,-105.463936,6.742,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.2,-97.54,7120.0,10.0,26.02,10.81,-97.54
44,7039,41156,2022-08-11 03:48:06.000,41.046631,-105.463821,11.085,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.911,0.171,,,,,,,,,23.7,-96.16,10786.0,10.0,26.01,5.43,-96.16
45,7040,41161,2022-08-11 03:48:06.500,41.046505,-105.463707,6.454,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,22.7,-96.52,6543.0,10.0,26.0,5.43,-96.52
46,7041,41167,2022-08-11 03:48:07.000,41.046379,-105.463593,11.768,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.851,0.202,,,,,,,,,22.3,-96.65,10110.0,10.0,26.39,7.78,-96.65
47,7042,41172,2022-08-11 03:48:07.500,41.046257,-105.46347,11.013,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,23.3,-95.81,10789.0,10.0,25.18,8.7,-95.81
48,7043,41177,2022-08-11 03:48:08.000,41.046139,-105.463348,10.625,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,11.652,0.201,,,,,,,,,23.8,-94.78,8944.0,10.0,26.82,18.48,-94.78
49,7044,41182,2022-08-11 03:48:08.500,41.046009,-105.463226,11.766,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,23.29,-94.96,11098.0,10.0,25.57,10.91,-94.96
50,7045,41187,2022-08-11 03:48:09.000,41.045879,-105.463112,11.288,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.946,0.214,,,,,,,,,23.25,-95.63,9192.0,10.0,24.02,7.25,-95.63
51,7046,41192,2022-08-11 03:48:09.500,41.045761,-105.462997,8.906,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,22.67,-96.61,9754.0,10.0,25.25,11.4,-96.61
52,7047,41197,2022-08-11 03:48:10.000,41.045639,-105.462883,10.739,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,11.655,0.221,,,,,,,,,23.5,-96.6,9359.0,10.0,25.18,3.53,-96.6
53,7048,41202,2022-08-11 03:48:10.500,41.045517,-105.462761,11.173,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,23.08,-96.2,10765.0,10.0,26.78,17.39,-96.2
54,7049,41207,2022-08-11 03:48:11.000,41.045391,-105.462639,12.182,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,11.207,0.188,,,,,,,,,22.09,-96.39,11058.0,10.0,26.33,6.52,-96.39
55,7050,41212,2022-08-11 03:48:11.500,41.045265,-105.462509,11.333,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,18.86,-97.5,11046.0,10.0,25.11,2.73,-97.5
56,7051,41218,2022-08-11 03:48:12.000,41.045139,-105.462387,10.877,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,11.691,0.165,,,,,,,,,19.13,-98.92,8926.0,10.0,25.47,4.35,-98.92
57,7052,41223,2022-08-11 03:48:12.500,41.045025,-105.462265,11.676,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,10.92,-100.71,10734.0,10.0,26.75,22.83,-100.71
58,7053,41228,2022-08-11 03:48:13.000,41.04491,-105.462151,11.561,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,9.431,0.152,,,,,,,,,7.85,-102.78,10278.0,10.0,26.04,5.68,-102.78
59,7054,41233,2022-08-11 03:48:13.500,41.044792,-105.462021,9.505,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,10.13,-104.63,9954.0,10.0,23.51,5.43,-104.63
60,7055,41238,2022-08-11 03:48:14.000,41.04467,-105.461891,8.893,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,8.083,0.167,,,,,,,,,14.92,-103.27,8796.0,10.0,22.2,7.61,-103.27
61,7056,41243,2022-08-11 03:48:14.500,41.044556,-105.461754,7.151,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.0,-103.49,7461.0,10.0,23.71,14.12,-103.49
62,7057,41248,2022-08-11 03:48:15.000,41.044441,-105.461617,8.929,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,7.713,0.16,,,,,,,,,18.92,-103.08,8749.0,10.0,21.47,4.35,-103.08
63,7058,41253,2022-08-11 03:48:15.500,41.044331,-105.461479,9.368,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.82,-104.26,9472.0,10.0,22.41,14.78,-104.26
64,7059,41258,2022-08-11 03:48:16.000,41.04422,-105.461342,5.96,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.26,0.164,,,,,,,,,19.8,-102.85,6612.0,10.0,23.36,6.41,-102.85
65,7060,41263,2022-08-11 03:48:16.500,41.044109,-105.461189,10.234,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.0,-106.19,9069.0,10.0,24.07,11.96,-106.19
66,7061,41269,2022-08-11 03:48:17.000,41.043999,-105.461037,8.343,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,7.147,0.169,,,,,,,,,21.0,-105.52,9230.0,10.0,20.45,4.35,-105.52
67,7062,41274,2022-08-11 03:48:17.500,41.043907,-105.460892,9.067,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,22.09,-103.98,7888.0,10.0,23.07,15.48,-103.98
68,7063,41279,2022-08-11 03:48:18.000,41.043812,-105.460747,6.215,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,11.348,0.23,,,,,,,,,22.7,-101.98,5638.0,10.0,23.95,9.78,-101.98
69,7064,41284,2022-08-11 03:48:18.500,41.043716,-105.460587,10.809,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,22.6,-101.5,12587.0,10.0,26.17,6.09,-101.5
70,7065,41289,2022-08-11 03:48:19.000,41.043621,-105.460426,11.562,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.684,0.197,,,,,,,,,22.83,-99.96,11156.0,10.0,26.8,5.13,-99.96
71,7066,41294,2022-08-11 03:48:19.500,41.043526,-105.460266,8.569,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,22.0,-96.9,7555.0,10.0,26.82,3.48,-96.9
72,7067,41299,2022-08-11 03:48:20.000,41.04343,-105.460098,12.772,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,12.422,0.191,,,,,,,,,23.6,-96.78,11430.0,10.0,26.96,0.87,-96.78
73,7068,41304,2022-08-11 03:48:20.500,41.043343,-105.45993,13.663,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,22.64,-97.79,12751.0,10.0,26.89,4.49,-97.79
74,7069,41309,2022-08-11 03:48:21.000,41.043251,-105.45977,9.565,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,10.927,0.171,,,,,,,,,19.6,-99.31,8391.0,10.0,26.8,5.43,-99.31
75,7070,41314,2022-08-11 03:48:21.500,41.043171,-105.45961,11.332,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,17.42,-100.73,9103.0,10.0,25.96,10.43,-100.73
76,7071,41320,2022-08-11 03:48:22.000,41.043091,-105.459442,10.101,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,6.843,0.146,,,,,,,,,15.0,-100.53,8985.0,10.0,23.6,8.75,-100.53
77,7072,41325,2022-08-11 03:48:22.500,41.043011,-105.459267,7.189,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,13.11,-100.33,7417.0,10.0,24.85,15.22,-100.33
78,7073,41330,2022-08-11 03:48:23.000,41.042931,-105.459091,5.94,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,3.522,0.182,,,,,,,,,17.75,-100.33,6782.0,10.0,24.16,10.14,-100.33
79,7074,41335,2022-08-11 03:48:23.500,41.042854,-105.458908,3.199,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,18.86,-100.74,5760.0,10.0,21.95,10.42,-100.74
80,7075,41340,2022-08-11 03:48:24.000,41.042782,-105.458733,3.313,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,3.185,0.195,,,,,,,,,20.18,-101.21,10555.0,10.0,23.27,6.52,-101.21
81,7076,41345,2022-08-11 03:48:24.500,41.042709,-105.458542,3.747,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,,,,,,,,,,,19.19,-101.61,10760.0,10.0,22.3,0.0,-101.61
82,7077,41350,2022-08-11 03:48:25.000,41.042641,-105.458359,2.468,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,370.0,2.707,0.186,,,,,,,,,17.64,-101.32,7120.0,10.0,24.86,13.33,-101.32
